This file contains the LC params of PTF10icb in filter-B

#-----------------------------#

#-----------------------------#
Jd at maximum in B band is: 2455359.713726 +/- 0.817212
Magnitude at maximum in B band is: 14.524256 +/- 0.032463
#-----------------------------#
#-----------------------------#
JD after 15-days from B band maximum is: 2455374.713726
Magnitude after 15-days from B band maximum is: 15.305544 +/- 0.027074
Estimated value of dm15 is: 0.781288 +/- 0.042271
Secondary maximum is not applicable for this band
The magnitudes are not k-corrected
Interpolated Light Curve through GP

#-----------------------------#

  JD                 MAG           MERR
2455365.032355           14.606647       0.023028

2455365.062068           14.607681       0.023035

2455365.091781           14.608722       0.023041

2455365.121494           14.609771       0.023047

2455365.151207           14.610827       0.023054

2455365.180920           14.611891       0.023060

2455365.210633           14.612962       0.023066

2455365.240346           14.614040       0.023073

2455365.270059           14.615126       0.023079

2455365.299772           14.616219       0.023085

2455365.329485           14.617320       0.023092

2455365.359198           14.618428       0.023098

2455365.388911           14.619543       0.023105

2455365.418624           14.620666       0.023111

2455365.448337           14.621797       0.023117

2455365.478050           14.622935       0.023124

2455365.507763           14.624080       0.023130

2455365.537476           14.625233       0.023137

2455365.567189           14.626394       0.023143

2455365.596902           14.627562       0.023150

2455365.626615           14.628737       0.023156

2455365.656328           14.629921       0.023162

2455365.686041           14.631111       0.023169

2455365.715754           14.632309       0.023175

2455365.745467           14.633515       0.023181

2455365.775180           14.634728       0.023188

2455365.804893           14.635949       0.023194

2455365.834607           14.637178       0.023201

2455365.864320           14.638414       0.023207

2455365.894033           14.639658       0.023213

2455365.923746           14.640909       0.023220

2455365.953459           14.642168       0.023226

2455365.983172           14.643434       0.023232

2455366.012885           14.644708       0.023239

2455366.042598           14.645990       0.023245

2455366.072311           14.647279       0.023251

2455366.102024           14.648576       0.023258

2455366.131737           14.649880       0.023264

2455366.161450           14.651192       0.023270

2455366.191163           14.652512       0.023276

2455366.220876           14.653840       0.023283

2455366.250589           14.655175       0.023289

2455366.280302           14.656517       0.023295

2455366.310015           14.657868       0.023302

2455366.339728           14.659226       0.023308

2455366.369441           14.660591       0.023314

2455366.399154           14.661965       0.023321

2455366.428867           14.663346       0.023327

2455366.458580           14.664734       0.023333

2455366.488293           14.666131       0.023339

2455366.518006           14.667534       0.023346

2455366.547719           14.668946       0.023352

2455366.577432           14.670365       0.023358

2455366.607145           14.671792       0.023365

2455366.636858           14.673227       0.023371

2455366.666571           14.674669       0.023378

2455366.696284           14.676119       0.023384

2455366.725997           14.677577       0.023390

2455366.755710           14.679042       0.023397

2455366.785423           14.680515       0.023403

2455366.815136           14.681995       0.023410

2455366.844849           14.683484       0.023416

2455366.874562           14.684980       0.023423

2455366.904275           14.686483       0.023429

2455366.933988           14.687995       0.023436

2455366.963701           14.689513       0.023443

2455366.993414           14.691040       0.023449

2455367.023127           14.692574       0.023456

2455367.052840           14.694116       0.023463

2455367.082553           14.695666       0.023469

2455367.112266           14.697223       0.023476

2455367.141979           14.698788       0.023483

2455367.171692           14.700360       0.023490

2455367.201405           14.701940       0.023497

2455367.231118           14.703528       0.023504

2455367.260831           14.705124       0.023511

2455367.290544           14.706727       0.023518

2455367.320257           14.708337       0.023525

2455367.349970           14.709956       0.023532

2455367.379683           14.711582       0.023539

2455367.409396           14.713215       0.023546

2455367.439109           14.714856       0.023554

2455367.468822           14.716505       0.023561

2455367.498535           14.718162       0.023568

2455367.528248           14.719826       0.023576

2455367.557961           14.721497       0.023583

2455367.587674           14.723176       0.023591

2455367.617387           14.724863       0.023599

2455367.647100           14.726557       0.023606

2455367.676813           14.728259       0.023614

2455367.706526           14.729969       0.023622

2455367.736239           14.731686       0.023630

2455367.765952           14.733410       0.023638

2455367.795665           14.735142       0.023646

2455367.825378           14.736882       0.023654

2455367.855091           14.738629       0.023662

2455367.884804           14.740383       0.023670

2455367.914517           14.742146       0.023679

2455367.944230           14.743915       0.023687

2455367.973943           14.745692       0.023696

2455368.003656           14.747477       0.023704

2455368.033369           14.749269       0.023713

2455368.063082           14.751069       0.023722

2455368.092795           14.752876       0.023731

2455368.122509           14.754690       0.023740

2455368.152222           14.756512       0.023749

2455368.181935           14.758341       0.023758

2455368.211648           14.760178       0.023767

2455368.241361           14.762022       0.023776

2455368.271074           14.763874       0.023786

2455368.300787           14.765733       0.023795

2455368.330500           14.767599       0.023805

2455368.360213           14.769473       0.023814

2455368.389926           14.771354       0.023824

2455368.419639           14.773242       0.023834

2455368.449352           14.775138       0.023844

2455368.479065           14.777041       0.023854

2455368.508778           14.778952       0.023864

2455368.538491           14.780869       0.023875

2455368.568204           14.782794       0.023885

2455368.597917           14.784726       0.023895

2455368.627630           14.786666       0.023906

2455368.657343           14.788613       0.023917

2455368.687056           14.790567       0.023927

2455368.716769           14.792528       0.023938

2455368.746482           14.794496       0.023949

2455368.776195           14.796472       0.023960

2455368.805908           14.798455       0.023972

2455368.835621           14.800444       0.023983

2455368.865334           14.802442       0.023994

2455368.895047           14.804446       0.024006

2455368.924760           14.806457       0.024017

2455368.954473           14.808476       0.024029

2455368.984186           14.810501       0.024041

2455369.013899           14.812534       0.024053

2455369.043612           14.814574       0.024065

2455369.073325           14.816620       0.024077

2455369.103038           14.818674       0.024090

2455369.132751           14.820735       0.024102

2455369.162464           14.822803       0.024114

2455369.192177           14.824877       0.024127

2455369.221890           14.826959       0.024140

2455369.251603           14.829048       0.024153

2455369.281316           14.831144       0.024165

2455369.311029           14.833246       0.024179

2455369.340742           14.835356       0.024192

2455369.370455           14.837472       0.024205

2455369.400168           14.839595       0.024218

2455369.429881           14.841725       0.024232

2455369.459594           14.843862       0.024245

2455369.489307           14.846006       0.024259

2455369.519020           14.848157       0.024273

2455369.548733           14.850314       0.024287

2455369.578446           14.852478       0.024301

2455369.608159           14.854649       0.024315

2455369.637872           14.856826       0.024329

2455369.667585           14.859010       0.024343

2455369.697298           14.861201       0.024358

2455369.727011           14.863399       0.024372

2455369.756724           14.865603       0.024387

2455369.786437           14.867814       0.024401

2455369.816150           14.870031       0.024416

2455369.845863           14.872256       0.024431

2455369.875576           14.874486       0.024446

2455369.905289           14.876723       0.024461

2455369.935002           14.878967       0.024476

2455369.964715           14.881217       0.024491

2455369.994428           14.883474       0.024507

2455370.024141           14.885737       0.024522

2455370.053854           14.888006       0.024537

2455370.083567           14.890282       0.024553

2455370.113280           14.892565       0.024569

2455370.142993           14.894854       0.024584

2455370.172706           14.897149       0.024600

2455370.202419           14.899450       0.024616

2455370.232132           14.901758       0.024632

2455370.261845           14.904072       0.024648

2455370.291558           14.906392       0.024664

2455370.321271           14.908719       0.024680

2455370.350984           14.911051       0.024697

2455370.380697           14.913390       0.024713

2455370.410411           14.915735       0.024729

2455370.440124           14.918087       0.024746

2455370.469837           14.920444       0.024762

2455370.499550           14.922808       0.024779

2455370.529263           14.925177       0.024795

2455370.558976           14.927553       0.024812

2455370.588689           14.929934       0.024829

2455370.618402           14.932322       0.024846

2455370.648115           14.934716       0.024863

2455370.677828           14.937115       0.024880

2455370.707541           14.939521       0.024897

2455370.737254           14.941932       0.024914

2455370.766967           14.944349       0.024931

2455370.796680           14.946772       0.024948

2455370.826393           14.949201       0.024965

2455370.856106           14.951636       0.024982

2455370.885819           14.954076       0.024999

2455370.915532           14.956523       0.025016

2455370.945245           14.958975       0.025034

2455370.974958           14.961432       0.025051

2455371.004671           14.963896       0.025068

2455371.034384           14.966365       0.025086

2455371.064097           14.968839       0.025103

2455371.093810           14.971319       0.025121

2455371.123523           14.973805       0.025138

2455371.153236           14.976296       0.025155

2455371.182949           14.978793       0.025173

2455371.212662           14.981295       0.025190

2455371.242375           14.983803       0.025208

2455371.272088           14.986316       0.025225

2455371.301801           14.988835       0.025243

2455371.331514           14.991359       0.025261

2455371.361227           14.993888       0.025278

2455371.390940           14.996422       0.025296

2455371.420653           14.998962       0.025313

2455371.450366           15.001507       0.025331

2455371.480079           15.004057       0.025348

2455371.509792           15.006613       0.025366

2455371.539505           15.009173       0.025383

2455371.569218           15.011739       0.025401

2455371.598931           15.014310       0.025418

2455371.628644           15.016886       0.025436

2455371.658357           15.019467       0.025453

2455371.688070           15.022052       0.025471

2455371.717783           15.024643       0.025488

2455371.747496           15.027239       0.025505

2455371.777209           15.029840       0.025523

2455371.806922           15.032446       0.025540

2455371.836635           15.035056       0.025558

