This file contains the LC params of 2007af in filter-V

#-----------------------------#

#-----------------------------#
Jd at maximum in V band is: 2454176.911376 +/- 0.626130
Magnitude at maximum in V band is: 13.208741 +/- 0.014915
#-----------------------------#
#-----------------------------#
JD after 15-days from V band maximum is: 2454191.911376
Magnitude after 15-days from V band maximum is: 13.877358 +/- 0.014090
Estimated value of dm15 is: 0.668617 +/- 0.020518
Secondary maximum is not applicable for this band
The magnitudes are not k-corrected
Interpolated Light Curve through GP

#-----------------------------#

  JD                 MAG           MERR
2454264.295353           16.599909       0.051114

2454264.451118           16.603956       0.051114

2454264.606883           16.608057       0.051074

2454264.762647           16.612212       0.050995

2454264.918412           16.616423       0.050877

2454265.074177           16.620690       0.050719

2454265.229941           16.625013       0.050524

2454265.385706           16.629394       0.050290

2454265.541471           16.633833       0.050019

2454265.697235           16.638331       0.049712

2454265.853000           16.642888       0.049370

2454266.008765           16.647504       0.048995

2454266.164529           16.652180       0.048586

2454266.320294           16.656917       0.048146

2454266.476059           16.661714       0.047677

2454266.631823           16.666572       0.047180

2454266.787588           16.671490       0.046656

2454266.943353           16.676470       0.046109

2454267.099117           16.681511       0.045539

2454267.254882           16.686613       0.044950

2454267.410647           16.691776       0.044343

2454267.566411           16.697000       0.043721

2454267.722176           16.702284       0.043088

2454267.877941           16.707629       0.042444

2454268.033705           16.713034       0.041794

2454268.189470           16.718498       0.041141

2454268.345235           16.724021       0.040488

2454268.500999           16.729603       0.039838

2454268.656764           16.735243       0.039195

2454268.812529           16.740939       0.038563

2454268.968293           16.746692       0.037945

2454269.124058           16.752501       0.037347

2454269.279823           16.758363       0.036773

2454269.435587           16.764279       0.036226

2454269.591352           16.770246       0.035713

2454269.747117           16.776265       0.035239

2454269.902881           16.782333       0.034809

2454270.058646           16.788448       0.034429

2454270.214411           16.794611       0.034106

2454270.370175           16.800818       0.033845

2454270.525940           16.807068       0.033653

2454270.681705           16.813360       0.033538

2454270.837469           16.819692       0.033506

2454270.993234           16.826063       0.033563

2454271.148998           16.832469       0.033716

2454271.304763           16.838910       0.033971

2454271.460528           16.845384       0.034334

2454271.616292           16.851889       0.034807

2454271.772057           16.858422       0.035397

2454271.927822           16.864983       0.036105

2454272.083586           16.871569       0.036934

2454272.239351           16.878179       0.037884

