This file contains the LC params of 2017hpa in filter-B

#-----------------------------#

#-----------------------------#
Jd at maximum in B band is: 2458066.645225 +/- 0.675542
Magnitude at maximum in B band is: 15.398663 +/- 0.032119
#-----------------------------#
#-----------------------------#
JD after 15-days from B band maximum is: 2458081.645225
Magnitude after 15-days from B band maximum is: 16.470351 +/- 0.032327
Estimated value of dm15 is: 1.071688 +/- 0.045570
Secondary maximum is not applicable for this band
The magnitudes are not k-corrected
Interpolated Light Curve through GP

#-----------------------------#

  JD                 MAG           MERR
2458063.430619           15.492488       0.032861

2458063.480847           15.489462       0.032891

2458063.531075           15.486488       0.032921

2458063.581303           15.483567       0.032949

2458063.631532           15.480699       0.032976

2458063.681760           15.477883       0.033003

2458063.731988           15.475120       0.033028

2458063.782216           15.472410       0.033053

2458063.832444           15.469751       0.033076

2458063.882673           15.467144       0.033099

2458063.932901           15.464590       0.033120

2458063.983129           15.462087       0.033140

2458064.033357           15.459636       0.033159

2458064.083586           15.457236       0.033176

2458064.133814           15.454887       0.033193

2458064.184042           15.452590       0.033208

2458064.234270           15.450343       0.033222

2458064.284498           15.448147       0.033234

2458064.334727           15.446002       0.033246

2458064.384955           15.443908       0.033256

2458064.435183           15.441863       0.033264

2458064.485411           15.439869       0.033271

2458064.535640           15.437925       0.033277

2458064.585868           15.436030       0.033281

2458064.636096           15.434185       0.033284

2458064.686324           15.432389       0.033285

2458064.736553           15.430643       0.033285

2458064.786781           15.428945       0.033283

2458064.837009           15.427297       0.033280

2458064.887237           15.425696       0.033275

2458064.937465           15.424145       0.033268

2458064.987694           15.422641       0.033260

2458065.037922           15.421186       0.033251

2458065.088150           15.419778       0.033240

2458065.138378           15.418418       0.033227

2458065.188607           15.417105       0.033213

2458065.238835           15.415839       0.033197

2458065.289063           15.414621       0.033180

2458065.339291           15.413449       0.033161

2458065.389520           15.412324       0.033140

2458065.439748           15.411245       0.033118

2458065.489976           15.410212       0.033094

2458065.540204           15.409225       0.033068

2458065.590432           15.408283       0.033041

2458065.640661           15.407387       0.033013

2458065.690889           15.406537       0.032983

2458065.741117           15.405731       0.032951

2458065.791345           15.404970       0.032917

2458065.841574           15.404254       0.032882

2458065.891802           15.403581       0.032846

2458065.942030           15.402954       0.032808

2458065.992258           15.402369       0.032768

2458066.042486           15.401829       0.032727

2458066.092715           15.401332       0.032684

2458066.142943           15.400878       0.032640

2458066.193171           15.400467       0.032594

2458066.243399           15.400099       0.032547

2458066.293628           15.399773       0.032499

2458066.343856           15.399490       0.032448

2458066.394084           15.399248       0.032397

2458066.444312           15.399048       0.032344

2458066.494541           15.398890       0.032290

2458066.544769           15.398773       0.032234

2458066.594997           15.398698       0.032177

2458066.645225           15.398663       0.032119

2458066.695453           15.398669       0.032059

2458066.745682           15.398715       0.031999

2458066.795910           15.398801       0.031937

2458066.846138           15.398927       0.031873

2458066.896366           15.399093       0.031809

2458066.946595           15.399298       0.031743

2458066.996823           15.399543       0.031676

2458067.047051           15.399827       0.031608

2458067.097279           15.400149       0.031539

2458067.147508           15.400510       0.031469

2458067.197736           15.400909       0.031398

2458067.247964           15.401346       0.031326

2458067.298192           15.401821       0.031253

2458067.348420           15.402334       0.031179

2458067.398649           15.402884       0.031104

2458067.448877           15.403471       0.031029

2458067.499105           15.404096       0.030952

2458067.549333           15.404757       0.030875

2458067.599562           15.405454       0.030797

2458067.649790           15.406188       0.030718

2458067.700018           15.406957       0.030639

2458067.750246           15.407763       0.030558

2458067.800474           15.408604       0.030478

2458067.850703           15.409481       0.030396

2458067.900931           15.410393       0.030315

2458067.951159           15.411339       0.030232

2458068.001387           15.412321       0.030149

2458068.051616           15.413337       0.030066

2458068.101844           15.414387       0.029983

2458068.152072           15.415472       0.029899

2458068.202300           15.416590       0.029814

2458068.252529           15.417742       0.029730

2458068.302757           15.418928       0.029645

2458068.352985           15.420146       0.029560

2458068.403213           15.421398       0.029475

2458068.453441           15.422683       0.029390

2458068.503670           15.424001       0.029305

2458068.553898           15.425351       0.029220

2458068.604126           15.426733       0.029135

2458068.654354           15.428147       0.029050

2458068.704583           15.429593       0.028965

2458068.754811           15.431071       0.028881

2458068.805039           15.432580       0.028797

2458068.855267           15.434121       0.028712

2458068.905495           15.435692       0.028629

2458068.955724           15.437295       0.028545

2458069.005952           15.438928       0.028463

2458069.056180           15.440592       0.028380

2458069.106408           15.442286       0.028298

2458069.156637           15.444010       0.028217

2458069.206865           15.445764       0.028137

2458069.257093           15.447548       0.028057

2458069.307321           15.449361       0.027978

2458069.357550           15.451204       0.027899

2458069.407778           15.453076       0.027822

2458069.458006           15.454977       0.027745

2458069.508234           15.456907       0.027670

2458069.558462           15.458865       0.027595

2458069.608691           15.460852       0.027522

2458069.658919           15.462867       0.027449

2458069.709147           15.464911       0.027378

2458069.759375           15.466982       0.027308

2458069.809604           15.469081       0.027239

2458069.859832           15.471208       0.027172

2458069.910060           15.473362       0.027106

2458069.960288           15.475544       0.027042

2458070.010517           15.477752       0.026979

2458070.060745           15.479988       0.026917

2458070.110973           15.482250       0.026857

2458070.161201           15.484538       0.026799

2458070.211429           15.486854       0.026742

2458070.261658           15.489195       0.026688

2458070.311886           15.491563       0.026634

2458070.362114           15.493956       0.026583

2458070.412342           15.496375       0.026534

2458070.462571           15.498820       0.026487

2458070.512799           15.501291       0.026441

2458070.563027           15.503786       0.026398

2458070.613255           15.506307       0.026356

2458070.663483           15.508853       0.026317

2458070.713712           15.511423       0.026280

2458070.763940           15.514019       0.026245

2458070.814168           15.516639       0.026212

2458070.864396           15.519283       0.026181

2458070.914625           15.521951       0.026153

2458070.964853           15.524644       0.026127

2458071.015081           15.527361       0.026103

2458071.065309           15.530101       0.026081

2458071.115538           15.532865       0.026062

2458071.165766           15.535653       0.026045

2458071.215994           15.538463       0.026031

2458071.266222           15.541298       0.026019

2458071.316450           15.544155       0.026009

2458071.366679           15.547035       0.026002

2458071.416907           15.549938       0.025997

2458071.467135           15.552864       0.025995

2458071.517363           15.555812       0.025995

2458071.567592           15.558783       0.025998

2458071.617820           15.561776       0.026002

2458071.668048           15.564792       0.026010

2458071.718276           15.567829       0.026020

2458071.768505           15.570888       0.026032

2458071.818733           15.573969       0.026047

2458071.868961           15.577072       0.026064

2458071.919189           15.580196       0.026083

2458071.969417           15.583342       0.026105

2458072.019646           15.586509       0.026129

2458072.069874           15.589697       0.026155

2458072.120102           15.592906       0.026184

2458072.170330           15.596136       0.026215

2458072.220559           15.599387       0.026248

2458072.270787           15.602659       0.026284

2458072.321015           15.605951       0.026322

2458072.371243           15.609264       0.026361

2458072.421471           15.612597       0.026403

2458072.471700           15.615950       0.026447

2458072.521928           15.619324       0.026494

2458072.572156           15.622717       0.026542

2458072.622384           15.626131       0.026592

2458072.672613           15.629564       0.026644

2458072.722841           15.633017       0.026698

2458072.773069           15.636490       0.026754

2458072.823297           15.639982       0.026812

2458072.873526           15.643493       0.026872

2458072.923754           15.647024       0.026933

2458072.973982           15.650573       0.026996

2458073.024210           15.654142       0.027061

2458073.074438           15.657730       0.027127

2458073.124667           15.661337       0.027195

2458073.174895           15.664962       0.027264

2458073.225123           15.668607       0.027335

2458073.275351           15.672269       0.027407

2458073.325580           15.675951       0.027481

2458073.375808           15.679650       0.027556

2458073.426036           15.683368       0.027632

2458073.476264           15.687104       0.027709

2458073.526492           15.690858       0.027788

2458073.576721           15.694630       0.027867

2458073.626949           15.698420       0.027948

2458073.677177           15.702228       0.028030

2458073.727405           15.706054       0.028112

2458073.777634           15.709897       0.028196

2458073.827862           15.713758       0.028280

2458073.878090           15.717636       0.028366

2458073.928318           15.721531       0.028452

2458073.978547           15.725444       0.028538

2458074.028775           15.729374       0.028625

2458074.079003           15.733321       0.028713

2458074.129231           15.737285       0.028802

2458074.179459           15.741266       0.028891

2458074.229688           15.745264       0.028980

2458074.279916           15.749278       0.029069

2458074.330144           15.753309       0.029159

2458074.380372           15.757357       0.029250

2458074.430601           15.761421       0.029340

2458074.480829           15.765502       0.029431

2458074.531057           15.769599       0.029521

2458074.581285           15.773712       0.029612

2458074.631514           15.777841       0.029703

2458074.681742           15.781986       0.029794

2458074.731970           15.786147       0.029884

2458074.782198           15.790325       0.029975

2458074.832426           15.794517       0.030065

2458074.882655           15.798726       0.030156

2458074.932883           15.802950       0.030245

2458074.983111           15.807190       0.030335

2458075.033339           15.811445       0.030424

2458075.083568           15.815716       0.030513

2458075.133796           15.820002       0.030601

2458075.184024           15.824303       0.030689

