This file contains the LC params of SN2008Q in filter-B

#-----------------------------#

#-----------------------------#
Jd at maximum in B band is: 2454506.723590 +/- 0.328850
Magnitude at maximum in B band is: 13.780806 +/- 0.022978
#-----------------------------#
#-----------------------------#
JD after 15-days from B band maximum is: 2454521.723590
Magnitude after 15-days from B band maximum is: 15.247205 +/- 0.043010
Estimated value of dm15 is: 1.466399 +/- 0.048763
Secondary maximum is not applicable for this band
The magnitudes are not k-corrected
Interpolated Light Curve through GP

#-----------------------------#

  JD                 MAG           MERR
2454498.070943           14.630015       0.029456

2454498.103842           14.624257       0.029283

2454498.136742           14.618507       0.029112

2454498.169642           14.612766       0.028944

2454498.202542           14.607035       0.028778

2454498.235442           14.601313       0.028615

2454498.268341           14.595600       0.028454

2454498.301241           14.589898       0.028296

2454498.334141           14.584205       0.028140

2454498.367041           14.578522       0.027986

2454498.399941           14.572849       0.027835

2454498.432840           14.567187       0.027686

2454498.465740           14.561534       0.027539

2454498.498640           14.555893       0.027395

2454498.531540           14.550262       0.027252

2454498.564440           14.544643       0.027112

2454498.597339           14.539034       0.026975

2454498.630239           14.533437       0.026839

2454498.663139           14.527851       0.026706

2454498.696039           14.522276       0.026575

2454498.728939           14.516714       0.026446

2454498.761838           14.511163       0.026320

2454498.794738           14.505624       0.026195

2454498.827638           14.500097       0.026073

2454498.860538           14.494583       0.025953

2454498.893438           14.489081       0.025834

2454498.926337           14.483592       0.025718

2454498.959237           14.478115       0.025604

2454498.992137           14.472652       0.025492

2454499.025037           14.467201       0.025382

2454499.057937           14.461764       0.025274

2454499.090836           14.456340       0.025168

2454499.123736           14.450930       0.025064

2454499.156636           14.445533       0.024962

2454499.189536           14.440150       0.024861

2454499.222436           14.434781       0.024763

2454499.255335           14.429427       0.024666

2454499.288235           14.424086       0.024572

2454499.321135           14.418760       0.024479

2454499.354035           14.413449       0.024388

2454499.386935           14.408152       0.024298

2454499.419834           14.402871       0.024211

2454499.452734           14.397604       0.024125

2454499.485634           14.392352       0.024041

2454499.518534           14.387116       0.023958

2454499.551434           14.381895       0.023877

2454499.584333           14.376690       0.023798

2454499.617233           14.371500       0.023720

2454499.650133           14.366327       0.023644

2454499.683033           14.361169       0.023570

2454499.715933           14.356028       0.023497

2454499.748832           14.350903       0.023426

2454499.781732           14.345794       0.023356

2454499.814632           14.340702       0.023287

2454499.847532           14.335627       0.023220

2454499.880432           14.330568       0.023155

2454499.913331           14.325527       0.023091

2454499.946231           14.320503       0.023028

2454499.979131           14.315496       0.022967

2454500.012031           14.310506       0.022907

2454500.044931           14.305534       0.022848

2454500.077830           14.300580       0.022791

2454500.110730           14.295643       0.022734
