This file contains the LC params of SN2012dn in filter-B

#-----------------------------#

#-----------------------------#
Jd at maximum in B band is: 2456133.540505 +/- 0.441771
Magnitude at maximum in B band is: 14.354004 +/- 0.024666
#-----------------------------#
#-----------------------------#
JD after 15-days from B band maximum is: 2456148.540505
Magnitude after 15-days from B band maximum is: 15.358784 +/- 0.043098
Estimated value of dm15 is: 1.004779 +/- 0.049658
Secondary maximum is not applicable for this band
The magnitudes are not k-corrected
Interpolated Light Curve through GP

#-----------------------------#

  JD                 MAG           MERR
2456122.773668           15.060141       0.034807

2456122.811446           15.055798       0.034578

2456122.849224           15.051458       0.034353

2456122.887003           15.047123       0.034130

2456122.924781           15.042791       0.033910

2456122.962559           15.038463       0.033694

2456123.000338           15.034139       0.033480

2456123.038116           15.029820       0.033269

2456123.075895           15.025505       0.033061

2456123.113673           15.021194       0.032856

2456123.151451           15.016889       0.032654

2456123.189230           15.012588       0.032455

2456123.227008           15.008291       0.032259

2456123.264786           15.004000       0.032066

2456123.302565           14.999715       0.031875

2456123.340343           14.995434       0.031687

2456123.378122           14.991159       0.031503

2456123.415900           14.986890       0.031321

2456123.453678           14.982626       0.031142

2456123.491457           14.978369       0.030965

2456123.529235           14.974117       0.030792

2456123.567014           14.969872       0.030621

2456123.604792           14.965632       0.030453

2456123.642570           14.961400       0.030288

2456123.680349           14.957174       0.030125

2456123.718127           14.952954       0.029965

2456123.755905           14.948742       0.029808

2456123.793684           14.944536       0.029654

2456123.831462           14.940338       0.029502

2456123.869241           14.936146       0.029353

2456123.907019           14.931963       0.029206

2456123.944797           14.927786       0.029062

2456123.982576           14.923618       0.028921

2456124.020354           14.919457       0.028782

2456124.058132           14.915304       0.028646

2456124.095911           14.911160       0.028512

2456124.133689           14.907023       0.028381

2456124.171468           14.902895       0.028252

2456124.209246           14.898775       0.028126

2456124.247024           14.894664       0.028002

2456124.284803           14.890562       0.027881

2456124.322581           14.886468       0.027762

2456124.360359           14.882384       0.027645

2456124.398138           14.878309       0.027531

2456124.435916           14.874243       0.027419

2456124.473695           14.870186       0.027309

2456124.511473           14.866139       0.027202

2456124.549251           14.862102       0.027097

2456124.587030           14.858074       0.026994

2456124.624808           14.854057       0.026893

2456124.662586           14.850049       0.026795

2456124.700365           14.846052       0.026699

2456124.738143           14.842065       0.026605

2456124.775922           14.838088       0.026513

2456124.813700           14.834122       0.026423

2456124.851478           14.830167       0.026335

2456124.889257           14.826222       0.026250

2456124.927035           14.822288       0.026166

2456124.964814           14.818366       0.026084

2456125.002592           14.814455       0.026005

2456125.040370           14.810555       0.025927

2456125.078149           14.806666       0.025851

2456125.115927           14.802789       0.025777

2456125.153705           14.798924       0.025705

2456125.191484           14.795070       0.025635

2456125.229262           14.791229       0.025567

2456125.267041           14.787399       0.025500

2456125.304819           14.783582       0.025436

2456125.342597           14.779777       0.025373

2456125.380376           14.775984       0.025311

2456125.418154           14.772204       0.025252

2456125.455932           14.768437       0.025194

2456125.493711           14.764682       0.025138

2456125.531489           14.760940       0.025083

2456125.569268           14.757211       0.025030

2456125.607046           14.753495       0.024979

2456125.644824           14.749792       0.024929

2456125.682603           14.746103       0.024881

2456125.720381           14.742426       0.024834

2456125.758159           14.738764       0.024789

2456125.795938           14.735115       0.024745

2456125.833716           14.731480       0.024702

2456125.871495           14.727858       0.024661

2456125.909273           14.724251       0.024621

2456125.947051           14.720657       0.024583

2456125.984830           14.717078       0.024546

2456126.022608           14.713513       0.024510

2456126.060386           14.709962       0.024476

2456126.098165           14.706426       0.024443

2456126.135943           14.702904       0.024411

2456126.173722           14.699397       0.024380

2456126.211500           14.695904       0.024351

2456126.249278           14.692426       0.024322

2456126.287057           14.688964       0.024295

2456126.324835           14.685516       0.024269

2456126.362614           14.682083       0.024244

2456126.400392           14.678666       0.024220

2456126.438170           14.675263       0.024197

2456126.475949           14.671876       0.024175

2456126.513727           14.668505       0.024154

2456126.551505           14.665149       0.024134

2456126.589284           14.661809       0.024115

2456126.627062           14.658484       0.024097

2456126.664841           14.655176       0.024080

2456126.702619           14.651883       0.024064

2456126.740397           14.648606       0.024048

2456126.778176           14.645345       0.024034

2456126.815954           14.642100       0.024020

2456126.853732           14.638871       0.024007

2456126.891511           14.635659       0.023995

2456126.929289           14.632463       0.023984

2456126.967068           14.629283       0.023974

2456127.004846           14.626120       0.023964

2456127.042624           14.622974       0.023955

2456127.080403           14.619844       0.023946

2456127.118181           14.616731       0.023939

2456127.155959           14.613634       0.023932

2456127.193738           14.610555       0.023925

2456127.231516           14.607492       0.023920

2456127.269295           14.604446       0.023914

2456127.307073           14.601418       0.023910

2456127.344851           14.598406       0.023906

2456127.382630           14.595412       0.023903

2456127.420408           14.592435       0.023900

2456127.458186           14.589475       0.023897

2456127.495965           14.586533       0.023896

2456127.533743           14.583607       0.023894

2456127.571522           14.580700       0.023893

2456127.609300           14.577810       0.023893

2456127.647078           14.574937       0.023893

2456127.684857           14.572082       0.023894

2456127.722635           14.569245       0.023895

2456127.760414           14.566426       0.023896

2456127.798192           14.563624       0.023898

2456127.835970           14.560840       0.023900

2456127.873749           14.558074       0.023902

2456127.911527           14.555326       0.023905

2456127.949305           14.552596       0.023908

2456127.987084           14.549884       0.023911

2456128.024862           14.547190       0.023915

2456128.062641           14.544515       0.023919

2456128.100419           14.541857       0.023924

2456128.138197           14.539217       0.023928

2456128.175976           14.536596       0.023933

2456128.213754           14.533993       0.023938

2456128.251532           14.531409       0.023943

2456128.289311           14.528842       0.023949

2456128.327089           14.526294       0.023955

2456128.364868           14.523765       0.023961

2456128.402646           14.521254       0.023967

2456128.440424           14.518761       0.023973

2456128.478203           14.516287       0.023980

2456128.515981           14.513832       0.023986

2456128.553759           14.511395       0.023993

2456128.591538           14.508977       0.024000

2456128.629316           14.506577       0.024007

2456128.667095           14.504196       0.024014

2456128.704873           14.501834       0.024021

