This file contains the LC params of SN2012cg in filter-B

#-----------------------------#

#-----------------------------#
Jd at maximum in B band is: 2456081.268877 +/- 0.905443
Magnitude at maximum in B band is: 12.158802 +/- 0.019801
#-----------------------------#
#-----------------------------#
JD after 15-days from B band maximum is: 2456096.268877
Magnitude after 15-days from B band maximum is: 13.070210 +/- 0.030112
Estimated value of dm15 is: 0.911409 +/- 0.036039
Secondary maximum is not applicable for this band
The magnitudes are not k-corrected
Interpolated Light Curve through GP

#-----------------------------#

  JD                 MAG           MERR
2456158.497154           15.386443       0.853159

2456158.694165           15.383646       0.857382

2456158.891175           15.380842       0.861562

2456159.088186           15.378034       0.865700

2456159.285197           15.375220       0.869795

2456159.482208           15.372403       0.873848

2456159.679219           15.369582       0.877860

2456159.876230           15.366758       0.881829

2456160.073241           15.363932       0.885757

2456160.270252           15.361104       0.889643

2456160.467263           15.358274       0.893488

2456160.664274           15.355444       0.897291

2456160.861285           15.352613       0.901054

2456161.058295           15.349782       0.904775

2456161.255306           15.346952       0.908456

2456161.452317           15.344124       0.912097

2456161.649328           15.341297       0.915697

2456161.846339           15.338472       0.919258

2456162.043350           15.335649       0.922778

2456162.240361           15.332830       0.926259

2456162.437372           15.330014       0.929701

2456162.634383           15.327202       0.933103

2456162.831394           15.324395       0.936466

2456163.028405           15.321593       0.939791

2456163.225416           15.318795       0.943077

2456163.422426           15.316004       0.946325

2456163.619437           15.313219       0.949535

2456163.816448           15.310440       0.952707

2456164.013459           15.307668       0.955842

2456164.210470           15.304903       0.958939

2456164.407481           15.302146       0.961999

2456164.604492           15.299398       0.965023

2456164.801503           15.296657       0.968010

2456164.998514           15.293926       0.970961

2456165.195525           15.291204       0.973875

2456165.392536           15.288491       0.976754

2456165.589546           15.285788       0.979598

2456165.786557           15.283096       0.982406

2456165.983568           15.280414       0.985179

2456166.180579           15.277743       0.987918

2456166.377590           15.275084       0.990622

2456166.574601           15.272436       0.993292

2456166.771612           15.269800       0.995928

2456166.968623           15.267176       0.998530

2456167.165634           15.264565       1.001099

2456167.362645           15.261967       1.003635

2456167.559656           15.259381       1.006138

2456167.756666           15.256810       1.008609

2456167.953677           15.254252       1.011047

2456168.150688           15.251708       1.013453

2456168.347699           15.249178       1.015828

2456168.544710           15.246663       1.018171

2456168.741721           15.244163       1.020483

2456168.938732           15.241678       1.022764

2456169.135743           15.239208       1.025015

2456169.332754           15.236754       1.027235

2456169.529765           15.234315       1.029425

2456169.726776           15.231893       1.031585

2456169.923786           15.229488       1.033716

2456170.120797           15.227098       1.035817

2456170.317808           15.224726       1.037889

2456170.514819           15.222371       1.039933

2456170.711830           15.220033       1.041948

2456170.908841           15.217712       1.043935

2456171.105852           15.215409       1.045894

2456171.302863           15.213125       1.047826

2456171.499874           15.210858       1.049730

2456171.696885           15.208610       1.051606

2456171.893896           15.206380       1.053456

2456172.090907           15.204169       1.055280

2456172.287917           15.201977       1.057077

2456172.484928           15.199804       1.058848

2456172.681939           15.197651       1.060593

2456172.878950           15.195517       1.062312

2456173.075961           15.193402       1.064007

2456173.272972           15.191308       1.065676

2456173.469983           15.189234       1.067320

2456173.666994           15.187180       1.068940

2456173.864005           15.185146       1.070535

2456174.061016           15.183133       1.072107

2456174.258027           15.181141       1.073654

2456174.455037           15.179169       1.075178

2456174.652048           15.177219       1.076679

2456174.849059           15.175290       1.078157

2456175.046070           15.173382       1.079612

2456175.243081           15.171496       1.081044

2456175.440092           15.169631       1.082453

2456175.637103           15.167789       1.083841

2456175.834114           15.165968       1.085207

2456176.031125           15.164169       1.086551

2456176.228136           15.162393       1.087873

2456176.425147           15.160639       1.089175

2456176.622157           15.158908       1.090455

2456176.819168           15.157199       1.091715

2456177.016179           15.155513       1.092954

2456177.213190           15.153850       1.094172

2456177.410201           15.152210       1.095371

2456177.607212           15.150593       1.096549

2456177.804223           15.149000       1.097708

2456178.001234           15.147430       1.098848

2456178.198245           15.145883       1.099968

2456178.395256           15.144360       1.101069

2456178.592267           15.142861       1.102151

2456178.789277           15.141386       1.103215

2456178.986288           15.139935       1.104260

2456179.183299           15.138508       1.105286

2456179.380310           15.137105       1.106295

2456179.577321           15.135727       1.107286

2456179.774332           15.134373       1.108259

2456179.971343           15.133043       1.109214

2456180.168354           15.131738       1.110152

2456180.365365           15.130458       1.111073

2456180.562376           15.129203       1.111977

2456180.759387           15.127973       1.112864

2456180.956397           15.126768       1.113735

2456181.153408           15.125588       1.114589

2456181.350419           15.124434       1.115427

2456181.547430           15.123305       1.116248

2456181.744441           15.122201       1.117054

2456181.941452           15.121123       1.117844

2456182.138463           15.120070       1.118618

2456182.335474           15.119044       1.119377

2456182.532485           15.118043       1.120120

2456182.729496           15.117068       1.120848

2456182.926507           15.116119       1.121562

2456183.123518           15.115197       1.122260

2456183.320528           15.114300       1.122944

2456183.517539           15.113430       1.123613

2456183.714550           15.112587       1.124267

2456183.911561           15.111770       1.124907

2456184.108572           15.110979       1.125534

2456184.305583           15.110216       1.126146

2456184.502594           15.109479       1.126744

2456184.699605           15.108769       1.127328

2456184.896616           15.108086       1.127899

2456185.093627           15.107430       1.128456

2456185.290638           15.106801       1.129000

2456185.487648           15.106199       1.129530

2456185.684659           15.105625       1.130047

2456185.881670           15.105078       1.130552

2456186.078681           15.104558       1.131043

2456186.275692           15.104067       1.131521

2456186.472703           15.103603       1.131987

2456186.669714           15.103166       1.132440

2456186.866725           15.102758       1.132880

2456187.063736           15.102377       1.133308

2456187.260747           15.102025       1.133724

2456187.457758           15.101700       1.134128

2456187.654768           15.101404       1.134519

2456187.851779           15.101137       1.134898

2456188.048790           15.100897       1.135265

2456188.245801           15.100686       1.135620

2456188.442812           15.100504       1.135964

2456188.639823           15.100350       1.136296

2456188.836834           15.100225       1.136616

2456189.033845           15.100129       1.136924

2456189.230856           15.100062       1.137221

2456189.427867           15.100024       1.137506

2456189.624878           15.100015       1.137780

2456189.821888           15.100035       1.138043

2456190.018899           15.100085       1.138294

2456190.215910           15.100164       1.138534

2456190.412921           15.100272       1.138763

2456190.609932           15.100410       1.138981

2456190.806943           15.100578       1.139188

2456191.003954           15.100775       1.139384

2456191.200965           15.101003       1.139569

2456191.397976           15.101260       1.139743

2456191.594987           15.101547       1.139906

2456191.791998           15.101865       1.140058

2456191.989009           15.102213       1.140199

2456192.186019           15.102591       1.140330

2456192.383030           15.103000       1.140450

2456192.580041           15.103439       1.140559

2456192.777052           15.103909       1.140657

2456192.974063           15.104409       1.140745

2456193.171074           15.104941       1.140822

2456193.368085           15.105504       1.140889

2456193.565096           15.106097       1.140945

2456193.762107           15.106722       1.140990

2456193.959118           15.107378       1.141025

2456194.156129           15.108065       1.141049

2456194.353139           15.108784       1.141062

2456194.550150           15.109535       1.141065

2456194.747161           15.110317       1.141057

2456194.944172           15.111131       1.141039

2456195.141183           15.111977       1.141010

2456195.338194           15.112855       1.140971

2456195.535205           15.113765       1.140921

2456195.732216           15.114708       1.140860

2456195.929227           15.115683       1.140789

2456196.126238           15.116690       1.140707

2456196.323249           15.117730       1.140615

2456196.520259           15.118803       1.140511

2456196.717270           15.119908       1.140397

2456196.914281           15.121047       1.140273

2456197.111292           15.122218       1.140137

2456197.308303           15.123423       1.139991

2456197.505314           15.124661       1.139834

2456197.702325           15.125933       1.139666

2456197.899336           15.127238       1.139487

2456198.096347           15.128577       1.139297

2456198.293358           15.129949       1.139096

2456198.490369           15.131356       1.138884

2456198.687379           15.132796       1.138661

2456198.884390           15.134271       1.138427

2456199.081401           15.135780       1.138181

2456199.278412           15.137324       1.137925

2456199.475423           15.138902       1.137657

2456199.672434           15.140515       1.137377

